"","Cluster","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Cluster_str","Inference","R","S","Chain","Dataset","Ontology","Model","Cluster_plt"
"959","K49
(16)","GO:0032879","regulation of localization",0.25,"15/549",0.000545324603138507,0.0234489579349558,0.0187515126693241,"855418/853361/853406/854183",4,"K49 (16)","Consensus clustering",1001,100,NA,"Timecourse","BP","CC(1001,100)",49
"960","K49
(16)","GO:0051234","establishment of localization",0.5625,"101/549",0.000638140016164012,0.0235200177386164,0.0188083373185182,"853729/854447/851211/855418/851417/853361/853406/855387/854183",9,"K49 (16)","Consensus clustering",1001,100,NA,"Timecourse","BP","CC(1001,100)",49
"961","K49
(16)","GO:0016192","vesicle-mediated transport",0.25,"22/549",0.00257714032005219,0.0443268135048977,0.0354469826477354,"853729/853361/853406/854183",4,"K49 (16)","Consensus clustering",1001,100,NA,"Timecourse","BP","CC(1001,100)",49
"962","K50
(15)","GO:0000727","double-strand break repair via break-induced replication",0.333333333333333,"10/549",1.71636666371069e-06,0.000196448572466173,0.000125999838970947,"852501/852673/852258/856680/850980",5,"K50 (15)","Consensus clustering",1001,100,NA,"Timecourse","BP","CC(1001,100)",50
"963","K50
(15)","GO:0033260","nuclear DNA replication",0.4,"18/549",2.11235024157175e-06,0.000196448572466173,0.000125999838970947,"852501/852673/852258/856680/850980/853244",6,"K50 (15)","Consensus clustering",1001,100,NA,"Timecourse","BP","CC(1001,100)",50
"964","K50
(15)","GO:0044786","cell cycle DNA replication",0.4,"18/549",2.11235024157175e-06,0.000196448572466173,0.000125999838970947,"852501/852673/852258/856680/850980/853244",6,"K50 (15)","Consensus clustering",1001,100,NA,"Timecourse","BP","CC(1001,100)",50
"965","K50
(15)","GO:0006270","DNA replication initiation",0.4,"21/549",5.91072973212221e-06,0.000412273398815524,0.000264427382752836,"852501/852673/852258/856680/850980/853244",6,"K50 (15)","Consensus clustering",1001,100,NA,"Timecourse","BP","CC(1001,100)",50
"966","K50
(15)","GO:0065004","protein-DNA complex assembly",0.4,"24/549",1.40320508234253e-05,0.000652490363289278,0.000418499761400405,"852501/852673/852258/856680/850980/853244",6,"K50 (15)","Consensus clustering",1001,100,NA,"Timecourse","BP","CC(1001,100)",50
"967","K50
(15)","GO:0006302","double-strand break repair",0.4,"43/549",0.00047952695576545,0.0116386665063638,0.00746490588976364,"852501/852673/852258/851772/856680/850980",6,"K50 (15)","Consensus clustering",1001,100,NA,"Timecourse","BP","CC(1001,100)",50
"968","K50
(15)","GO:0006261","DNA-dependent DNA replication",0.4,"47/549",0.000795227066531649,0.0123260195312406,0.00790576615850177,"852501/852673/852258/856680/850980/853244",6,"K50 (15)","Consensus clustering",1001,100,NA,"Timecourse","BP","CC(1001,100)",50
"969","K50
(15)","GO:0006260","DNA replication",0.4,"51/549",0.00125544422594145,0.0155996014789347,0.0100054037027689,"852501/852673/852258/856680/850980/853244",6,"K50 (15)","Consensus clustering",1001,100,NA,"Timecourse","BP","CC(1001,100)",50
"970","K50
(15)","GO:0034645","cellular macromolecule biosynthetic process",0.666666666666667,"156/549",0.00203638624305256,0.0165765753210133,0.0106320234090634,"852501/852673/852258/851772/856680/850980/854232/853650/853244/850979",10,"K50 (15)","Consensus clustering",1001,100,NA,"Timecourse","BP","CC(1001,100)",50
"971","K50
(15)","GO:0009059","macromolecule biosynthetic process",0.666666666666667,"160/549",0.00252803157546187,0.0165765753210133,0.0106320234090634,"852501/852673/852258/851772/856680/850980/854232/853650/853244/850979",10,"K50 (15)","Consensus clustering",1001,100,NA,"Timecourse","BP","CC(1001,100)",50
"972","K50
(15)","GO:0006325","chromatin organization",0.4,"58/549",0.00253600716504546,0.0165765753210133,0.0106320234090634,"852501/851772/856680/850980/853650/853244",6,"K50 (15)","Consensus clustering",1001,100,NA,"Timecourse","BP","CC(1001,100)",50
"973","K50
(15)","GO:0006281","DNA repair",0.4,"72/549",0.00788494355393005,0.0338446038699459,0.021707536909605,"852501/852673/852258/851772/856680/850980",6,"K50 (15)","Consensus clustering",1001,100,NA,"Timecourse","BP","CC(1001,100)",50
"974","K3
(12)","GO:0032787","monocarboxylic acid metabolic process",0.583333333333333,"14/549",8.94588576861862e-10,1.87863601140991e-07,1.77034371000032e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",3
"975","K3
(12)","GO:0019752","carboxylic acid metabolic process",0.583333333333333,"19/549",1.26055222536154e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",3
"976","K3
(12)","GO:0006082","organic acid metabolic process",0.583333333333333,"20/549",1.92336875100776e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",3
"977","K3
(12)","GO:0043436","oxoacid metabolic process",0.583333333333333,"20/549",1.92336875100776e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/855447/854706/850317/850614/856044",7,"K3 (12)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",3
"978","K3
(12)","GO:0006091","generation of precursor metabolites and energy",0.5,"12/549",2.17902679819912e-08,9.15191255243631e-07,8.62435869603021e-07,"854556/854529/856314/850317/850614/856044",6,"K3 (12)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",3
"979","K10
(4)","GO:0045229","external encapsulating structure organization",0.75,"38/549",0.00117114168367658,0.00897900905973044,0.00667170951806596,"853693/855562/856893",3,"K10 (4)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",10
"980","K10
(4)","GO:0071555","cell wall organization",0.75,"38/549",0.00117114168367658,0.00897900905973044,0.00667170951806596,"853693/855562/856893",3,"K10 (4)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",10
"981","K10
(4)","GO:0071554","cell wall organization or biogenesis",0.75,"42/549",0.00158453101054067,0.00897900905973044,0.00667170951806596,"853693/855562/856893",3,"K10 (4)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",10
"982","K11
(21)","GO:0007064","mitotic sister chromatid cohesion",0.285714285714286,"22/549",7.43422459904361e-05,0.019775037433456,0.0186246889954987,"850584/854315/853371/855459/850297/850540",6,"K11 (21)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",11
"983","K11
(21)","GO:0007062","sister chromatid cohesion",0.285714285714286,"25/549",0.000163996304406288,0.0218115084860363,0.0205426949729981,"850584/854315/853371/855459/850297/850540",6,"K11 (21)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",11
"984","K11
(21)","GO:0006974","cellular response to DNA damage stimulus",0.476190476190476,"81/549",0.000257172763119354,0.0228026516632494,0.0214761816218969,"851399/850584/853752/855642/854315/850719/853371/855459/850297/850540",10,"K11 (21)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",11
"985","K11
(21)","GO:0006302","double-strand break repair",0.333333333333333,"43/549",0.000562731038333381,0.0299897684724105,0.0282452113036553,"850584/853752/854315/850719/853371/855459/850540",7,"K11 (21)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",11
"986","K11
(21)","GO:0006281","DNA repair",0.428571428571429,"72/549",0.000563717452488919,0.0299897684724105,0.0282452113036553,"850584/853752/855642/854315/850719/853371/855459/850297/850540",9,"K11 (21)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",11
"987","K12
(6)","GO:1902903","regulation of supramolecular fiber organization",0.5,"12/549",0.000154541820039996,0.0143587255540584,0.0127404508911734,"851904/852819/856736",3,"K12 (6)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",12
"988","K12
(6)","GO:0051495","positive regulation of cytoskeleton organization",0.5,"13/549",0.000200067530961327,0.0143587255540584,0.0127404508911734,"851904/852819/856736",3,"K12 (6)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",12
"989","K12
(6)","GO:0044089","positive regulation of cellular component biogenesis",0.5,"15/549",0.000315638466209315,0.0143587255540584,0.0127404508911734,"851904/852819/856736",3,"K12 (6)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",12
"990","K12
(6)","GO:0048522","positive regulation of cellular process",0.833333333333333,"82/549",0.000353853864656944,0.0143587255540584,0.0127404508911734,"851904/856897/852791/852819/856736",5,"K12 (6)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",12
"991","K12
(6)","GO:0048518","positive regulation of biological process",0.833333333333333,"83/549",0.000375882867907289,0.0143587255540584,0.0127404508911734,"851904/856897/852791/852819/856736",5,"K12 (6)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",12
"992","K15
(17)","GO:0016192","vesicle-mediated transport",0.411764705882353,"22/549",9.03125508714241e-07,0.000125534445711279,9.88684767434537e-05,"852129/851949/855458/854170/851055/851226/852675",7,"K15 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",15
"993","K15
(17)","GO:0006810","transport",0.647058823529412,"86/549",4.3041302571925e-06,0.000299137052874879,0.000235594498288432,"851539/850490/852129/851949/855669/855458/854170/851462/851055/851226/852675",11,"K15 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",15
"994","K15
(17)","GO:0051234","establishment of localization",0.647058823529412,"101/549",2.34023064989363e-05,0.00108430686778405,0.000853978903820833,"851539/850490/852129/851949/855669/855458/854170/851462/851055/851226/852675",11,"K15 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",15
"995","K15
(17)","GO:0051179","localization",0.705882352941177,"138/549",8.01787999000013e-05,0.00278621329652504,0.00219436715515793,"851539/852751/850490/852129/851949/855669/855458/854170/851462/851055/851226/852675",12,"K15 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",15
"996","K15
(17)","GO:0015031","protein transport",0.352941176470588,"32/549",0.000190855575137395,0.00454899172635574,0.00358269700523284,"851539/852129/855458/851462/851226/852675",6,"K15 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",15
"997","K15
(17)","GO:0071705","nitrogen compound transport",0.411764705882353,"47/549",0.000218275835293846,0.00454899172635574,0.00358269700523284,"851539/852129/855669/855458/851462/851226/852675",7,"K15 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",15
"998","K15
(17)","GO:0071702","organic substance transport",0.411764705882353,"59/549",0.00096156152023683,0.0121506410284472,0.00956960747412731,"851539/852129/855669/855458/851462/851226/852675",7,"K15 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",15
"999","K15
(17)","GO:0051049","regulation of transport",0.176470588235294,"11/549",0.00350193257812817,0.0304230392724885,0.0239605913240348,"855669/854170/851055",3,"K15 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",15
"1000","K17
(17)","GO:0006260","DNA replication",0.705882352941177,"51/549",5.00304876595371e-10,1.52592987361588e-07,1.11120346275393e-07,"853821/852245/855448/856305/851391/856237/851671/851266/850793/855621/855950/853747",12,"K17 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",17
"1001","K17
(17)","GO:0006261","DNA-dependent DNA replication",0.647058823529412,"47/549",4.76133449831332e-09,7.26103510992781e-07,5.28758725865321e-07,"853821/852245/855448/856305/851391/856237/851671/851266/850793/855621/855950",11,"K17 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",17
"1002","K17
(17)","GO:0034645","cellular macromolecule biosynthetic process",0.882352941176471,"156/549",2.96286472965726e-07,3.01224580848488e-05,2.1935595016059e-05,"853821/855217/852245/855448/856305/851391/856237/851671/853327/851266/850793/855621/854143/855950/853747",15,"K17 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",17
"1003","K17
(17)","GO:0009059","macromolecule biosynthetic process",0.882352941176471,"160/549",4.32804298601521e-07,3.3001327768366e-05,2.40320281591897e-05,"853821/855217/852245/855448/856305/851391/856237/851671/853327/851266/850793/855621/854143/855950/853747",15,"K17 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",17
"1004","K17
(17)","GO:0071897","DNA biosynthetic process",0.411764705882353,"24/549",1.772854353677e-06,0.000108144115574297,7.87520565528097e-05,"853821/852245/856305/851391/851266/855621/853747",7,"K17 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",17
"1005","K17
(17)","GO:0006281","DNA repair",0.588235294117647,"72/549",7.61296811361909e-06,0.000232195527465382,0.000169088028628803,"853821/855448/856305/851391/851671/851266/850793/855621/855950/853747",10,"K17 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",17
"1006","K17
(17)","GO:0006974","cellular response to DNA damage stimulus",0.588235294117647,"81/549",2.36660550455153e-05,0.000401008154937898,0.000292019743544077,"853821/855448/856305/851391/851671/851266/850793/855621/855950/853747",10,"K17 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",17
"1007","K17
(17)","GO:0033554","cellular response to stress",0.647058823529412,"110/549",5.62762383933535e-05,0.000838472530044546,0.000610587416184294,"853821/855448/856305/851391/851671/853327/851266/850793/855621/855950/853747",11,"K17 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",17
"1008","K17
(17)","GO:0006950","response to stress",0.647058823529412,"121/549",0.000147075708018529,0.00156107905150829,0.00113679958539517,"853821/855448/856305/851391/851671/853327/851266/850793/855621/855950/853747",11,"K17 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",17
"1009","K17
(17)","GO:0051716","cellular response to stimulus",0.705882352941177,"146/549",0.000148430467192592,0.00156107905150829,0.00113679958539517,"853821/855448/856305/851391/851671/853327/851266/850793/855621/855950/852119/853747",12,"K17 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",17
"1010","K17
(17)","GO:0006270","DNA replication initiation",0.294117647058824,"21/549",0.000228779730116976,0.00232592725618926,0.00169377273876077,"853821/852245/850793/855621/855950",5,"K17 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",17
"1011","K17
(17)","GO:0050896","response to stimulus",0.705882352941177,"163/549",0.000482615449601892,0.00408882533690492,0.00297753976216372,"853821/855448/856305/851391/851671/853327/851266/850793/855621/855950/852119/853747",12,"K17 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",17
"1012","K17
(17)","GO:0033260","nuclear DNA replication",0.235294117647059,"18/549",0.00148353723958976,0.00887213447205641,0.00646081233340432,"851391/856237/850793/855621",4,"K17 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",17
"1013","K17
(17)","GO:0044786","cell cycle DNA replication",0.235294117647059,"18/549",0.00148353723958976,0.00887213447205641,0.00646081233340432,"851391/856237/850793/855621",4,"K17 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",17
"1014","K17
(17)","GO:0007049","cell cycle",0.705882352941177,"210/549",0.00626710916104787,0.0307775608485741,0.0224126500053464,"855448/856305/851391/856237/851671/851266/850793/855621/854143/855950/852119/854786",12,"K17 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",17
"1015","K17
(17)","GO:0006302","double-strand break repair",0.294117647058824,"43/549",0.0071162938003012,0.0339135876420604,0.0246963485503874,"853821/851266/850793/855621/853747",5,"K17 (17)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",17
"1016","K19
(22)","GO:1901135","carbohydrate derivative metabolic process",0.363636363636364,"37/549",3.19063721452029e-05,0.00674120603949533,0.00610533014513419,"853690/852857/851464/850844/853798/856720/852303/850519",8,"K19 (22)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",19
"1017","K19
(22)","GO:0033554","cellular response to stress",0.590909090909091,"110/549",4.37740651915281e-05,0.00674120603949533,0.00610533014513419,"854674/852130/854941/851464/852700/850844/851246/851856/853798/856854/852786/856191/850519",13,"K19 (22)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",19
"1018","K19
(22)","GO:0006950","response to stress",0.590909090909091,"121/549",0.000131612555043755,0.0121839314569382,0.0110346610939461,"854674/852130/854941/851464/852700/850844/851246/851856/853798/856854/852786/856191/850519",13,"K19 (22)","Consensus clustering",1001,500,NA,"Timecourse","BP","CC(1001,500)",19
